2025-06-19 16:05:48.362359	Avg_MHz	Busy%	Bzy_MHz	C3	C3%	CorWatt	PkgWatt
2025-06-19 18:04:07.118355	555	10.28	5393	2675	81.09	10.69	34.09
2025-06-19 18:04:08.118926	361	6.69	5397	2054	83.19	7.14	29.99
2025-06-19 18:04:09.119491	510	9.47	5391	2056	80.73	10.34	33.69
2025-06-19 18:04:10.120001	486	9.05	5363	2214	81.37	9.94	33.50
2025-06-19 18:04:11.120532	501	9.28	5400	1745	83.42	10.42	34.68
2025-06-19 18:04:12.125282	461	8.54	5392	2368	81.69	8.56	31.81
2025-06-19 18:04:13.125864	439	8.18	5365	2170	81.07	8.98	32.08
2025-06-19 18:04:14.126401	465	8.67	5361	1923	82.16	9.74	33.47
2025-06-19 18:04:15.130879	553	10.31	5365	2346	80.81	10.04	34.04
2025-06-19 18:04:16.131415	440	8.19	5375	2279	80.57	9.09	32.19
2025-06-19 18:04:17.131970	380	7.11	5339	2676	81.33	8.02	30.96
2025-06-19 18:04:18.134575	403	7.51	5363	2534	81.40	7.64	30.46
2025-06-19 18:04:19.135187	508	9.46	5369	2675	79.55	10.04	33.39
2025-06-19 18:04:20.135717	390	7.24	5385	2210	80.56	8.07	30.82
2025-06-19 18:04:21.142323	419	7.80	5375	2272	81.13	8.27	31.23
2025-06-19 18:04:22.142830	524	9.71	5393	3059	78.39	9.77	33.23
2025-06-19 18:04:23.146574	358	6.70	5346	3294	82.46	6.96	29.62
2025-06-19 18:04:24.147095	402	7.48	5371	2753	81.67	8.16	31.24
2025-06-19 18:04:25.154424	458	8.44	5425	355	91.12	8.86	32.74
2025-06-19 18:04:26.155033	460	8.44	5443	247	91.58	10.35	38.56
2025-06-19 18:04:27.157732	479	8.81	5434	246	90.88	9.86	38.67
2025-06-19 18:04:28.170414	463	8.57	5401	284	90.79	9.63	38.87
2025-06-19 18:04:29.171503	464	8.50	5461	310	91.52	9.36	38.02
2025-06-19 18:04:30.172034	782	14.47	5408	2297	74.52	16.90	42.02
2025-06-19 18:04:31.182409	779	14.44	5397	2455	75.49	18.06	44.23
2025-06-19 18:04:32.182975	763	14.10	5409	2320	74.29	19.42	45.78
2025-06-19 18:04:33.186624	686	12.65	5425	1691	80.64	17.33	43.48
2025-06-19 18:04:34.187050	480	8.82	5440	264	90.80	12.90	37.99
2025-06-19 18:04:35.190510	458	8.41	5441	305	91.41	12.12	37.70
2025-06-19 18:04:36.190928	457	8.40	5445	249	91.59	12.63	37.81
2025-06-19 18:04:37.194475	458	8.41	5443	282	91.58	12.03	37.72
2025-06-19 18:04:38.194943	460	8.45	5437	430	91.07	12.75	37.94
2025-06-19 18:04:39.198467	457	8.39	5447	211	91.59	12.58	37.83
2025-06-19 18:04:40.199093	659	12.17	5415	1629	81.26	14.21	38.55
2025-06-19 18:04:41.203004	530	9.84	5381	2381	78.63	10.36	33.78
2025-06-19 18:04:42.203703	416	7.74	5374	2293	81.11	8.63	31.34
2025-06-19 18:04:43.206380	427	7.94	5376	2538	81.89	8.33	31.43
2025-06-19 18:04:44.210559	460	8.52	5400	2396	81.81	8.13	30.85
2025-06-19 18:04:45.211117	486	9.07	5355	2659	79.31	9.97	33.03
2025-06-19 18:04:46.211643	424	7.89	5374	2610	82.72	7.66	30.33
2025-06-19 18:04:47.212233	419	7.80	5377	2270	82.81	7.90	30.76
2025-06-19 18:04:48.212807	498	9.26	5377	2417	80.45	9.50	32.54
2025-06-19 18:04:49.213370	431	8.00	5384	2322	81.91	8.31	31.12
2025-06-19 18:04:50.215359	431	8.02	5374	2646	80.88	8.43	31.15
2025-06-19 18:04:51.215946	458	8.50	5391	2599	81.63	9.30	32.32
2025-06-19 18:04:52.216457	429	7.99	5362	2306	80.76	8.91	31.80
2025-06-19 18:04:53.217031	565	10.52	5371	3044	77.17	10.84	34.53
2025-06-19 18:04:54.222511	471	8.81	5346	2939	81.24	9.36	32.53
2025-06-19 18:04:55.223469	421	7.85	5367	2579	81.49	8.45	31.24
2025-06-19 18:04:56.224011	419	7.81	5361	2222	81.80	8.40	31.32
2025-06-19 18:04:57.224649	436	8.10	5385	2407	82.10	7.81	30.37
2025-06-19 18:04:58.225717	480	8.90	5399	2220	81.07	8.50	31.30
2025-06-19 18:04:59.226333	428	7.94	5389	2400	82.94	7.54	30.43
2025-06-19 18:05:00.226839	487	9.03	5393	2085	80.64	9.76	33.03
2025-06-19 18:05:01.230899	425	7.87	5393	2608	81.13	8.58	31.41
2025-06-19 18:05:02.231444	432	8.05	5359	2508	81.34	8.94	31.90
2025-06-19 18:05:03.232047	527	9.85	5354	2433	80.77	10.29	33.46
2025-06-19 18:05:04.233080	373	6.94	5371	2191	82.42	7.47	30.30
2025-06-19 18:05:05.233687	423	7.87	5373	2446	82.39	8.34	31.15
2025-06-19 18:05:06.234290	445	8.30	5364	2347	81.21	9.19	32.36
2025-06-19 18:05:07.234897	416	7.78	5344	2451	81.47	8.45	31.30
2025-06-19 18:05:08.235566	434	8.06	5378	2325	81.27	8.52	31.42
2025-06-19 18:05:09.236656	440	8.16	5392	2501	82.70	7.67	30.45
2025-06-19 18:05:10.237172	397	7.41	5356	2382	82.46	7.97	30.77
2025-06-19 18:05:11.237743	461	8.59	5364	2487	80.68	8.78	31.72
2025-06-19 18:05:12.238323	446	8.34	5349	2367	80.65	8.65	31.55
2025-06-19 18:05:13.246334	422	7.86	5368	2444	81.78	7.98	30.89
2025-06-19 18:05:14.246857	477	8.78	5433	2293	81.24	9.19	32.11
2025-06-19 18:05:15.247427	390	7.20	5418	2396	83.27	8.09	30.68
2025-06-19 18:05:16.247940	453	8.47	5347	1956	79.98	8.87	31.84
2025-06-19 18:05:17.248568	457	8.48	5384	2451	82.10	8.09	31.00
2025-06-19 18:05:18.249811	435	8.10	5372	2372	82.40	7.40	30.20
2025-06-19 18:05:19.250423	521	9.69	5377	2697	79.04	10.20	33.50
2025-06-19 18:05:20.250966	409	7.63	5362	2459	81.43	7.75	30.40
2025-06-19 18:05:21.254523	468	8.75	5355	2572	80.75	9.20	32.31
2025-06-19 18:05:22.255047	484	9.02	5365	2592	79.31	10.02	33.36
2025-06-19 18:05:23.260121	385	7.17	5373	2338	83.01	7.70	30.56
2025-06-19 18:05:24.260597	413	7.68	5372	2526	81.76	7.40	30.12
2025-06-19 18:05:25.261214	498	9.24	5392	3017	78.83	9.34	32.65
2025-06-19 18:05:26.261742	401	7.44	5384	2545	82.46	7.80	30.52
2025-06-19 18:05:27.262357	344	6.38	5393	2403	84.38	6.52	28.96
2025-06-19 18:05:28.262893	433	8.06	5372	2032	82.53	8.37	31.30
2025-06-19 18:05:29.274355	444	8.26	5373	2736	82.62	8.05	30.78
2025-06-19 18:05:30.274867	438	8.10	5406	2701	81.53	8.82	31.70
2025-06-19 18:05:31.275456	395	7.38	5357	2377	81.84	8.32	31.19
2025-06-19 18:05:32.276046	448	8.35	5369	2161	81.63	9.21	32.33
2025-06-19 18:05:33.276663	429	7.98	5379	2467	81.35	8.88	31.90
2025-06-19 18:05:34.277218	407	7.57	5377	2598	82.66	7.45	30.41
2025-06-19 18:05:35.278018	450	8.37	5380	2390	82.99	8.26	31.24
2025-06-19 18:05:36.282380	382	7.13	5360	2569	81.87	7.51	30.46
2025-06-19 18:05:37.286532	302	5.62	5367	2716	85.12	5.78	28.30
2025-06-19 18:05:38.287015	513	9.51	5387	2203	83.22	9.39	32.77
2025-06-19 18:05:39.287620	510	9.46	5385	3089	80.45	9.88	33.24
2025-06-19 18:05:40.290336	559	10.35	5397	2268	81.37	10.24	33.76
2025-06-19 18:05:41.290952	402	7.49	5368	2739	83.18	7.41	30.23
2025-06-19 18:05:42.291505	473	8.80	5381	2442	81.88	8.43	31.54
2025-06-19 18:05:43.294661	479	8.92	5367	2627	81.22	8.30	31.34
2025-06-19 18:05:44.295212	543	10.10	5381	2687	79.28	11.10	34.73
2025-06-19 18:05:45.295811	410	7.65	5364	2495	82.54	8.34	31.09
2025-06-19 18:05:46.297117	481	8.97	5366	2274	79.72	9.20	32.29
2025-06-19 18:05:47.297685	486	9.05	5372	2692	81.05	8.84	31.89
2025-06-19 18:05:48.298218	520	9.68	5367	2419	79.28	10.15	33.38
2025-06-19 18:05:49.298809	451	8.37	5384	2530	81.09	8.86	31.74
2025-06-19 18:05:50.299370	485	9.05	5356	2649	81.34	9.36	32.49
2025-06-19 18:05:51.299953	450	8.34	5390	2716	81.72	8.07	30.98
2025-06-19 18:05:52.301579	456	8.53	5354	2332	82.17	8.95	32.01
2025-06-19 18:05:53.303286	534	9.92	5381	3207	79.34	9.91	33.37
2025-06-19 18:05:54.303784	520	9.70	5361	3069	80.39	9.26	32.44
2025-06-19 18:05:55.310498	418	7.82	5352	2749	82.36	7.79	30.58
2025-06-19 18:05:56.311009	528	9.83	5372	2103	79.50	10.76	34.12
2025-06-19 18:05:57.318523	506	9.41	5380	2036	82.41	9.76	33.13
2025-06-19 18:05:58.319082	496	9.23	5374	2775	82.55	8.98	32.08
2025-06-19 18:05:59.319933	506	9.39	5386	2477	80.94	9.61	32.77
2025-06-19 18:06:00.320455	453	8.41	5385	2304	81.06	8.49	31.42
2025-06-19 18:06:01.321078	488	9.06	5388	2566	82.23	9.10	32.22
2025-06-19 18:06:02.321622	491	9.13	5378	2500	80.21	10.00	33.18
2025-06-19 18:06:03.322264	476	8.83	5386	2269	80.31	9.13	32.27
2025-06-19 18:06:04.326560	425	7.93	5362	2010	83.11	7.72	30.67
2025-06-19 18:06:05.331030	657	12.20	5385	3364	76.67	12.32	36.17
2025-06-19 18:06:06.331516	458	8.55	5352	2852	81.26	9.16	32.03
2025-06-19 18:06:07.332030	403	7.54	5348	2386	80.99	8.01	30.83
2025-06-19 18:06:08.332567	517	9.60	5388	2411	80.73	9.77	32.97
2025-06-19 18:06:09.333127	399	7.46	5353	2581	82.56	7.53	30.16
2025-06-19 18:06:10.333775	558	10.40	5363	2713	77.69	10.90	34.31
2025-06-19 18:06:11.338346	442	8.21	5380	2370	82.09	8.65	31.58
2025-06-19 18:06:12.338839	398	7.38	5387	2442	82.38	8.14	30.90
2025-06-19 18:06:13.339665	519	9.66	5369	3007	80.48	10.17	33.33
2025-06-19 18:06:14.340154	461	8.59	5368	2846	81.06	9.03	32.15
2025-06-19 18:06:15.346355	451	8.46	5333	2518	80.42	9.15	32.26
2025-06-19 18:06:16.346875	515	9.51	5416	1964	81.91	10.31	33.80
2025-06-19 18:06:17.351196	450	8.36	5381	2542	81.57	8.84	31.84
2025-06-19 18:06:18.351724	397	7.38	5372	2424	83.02	8.05	30.93
2025-06-19 18:06:19.354374	554	10.31	5373	2630	78.89	10.37	33.58
2025-06-19 18:06:20.354888	441	8.17	5395	2411	80.75	8.75	31.72
2025-06-19 18:06:21.362341	542	10.13	5353	2026	78.81	10.85	34.32
2025-06-19 18:06:22.362855	512	9.53	5367	2202	77.96	10.59	33.67
2025-06-19 18:06:23.363437	496	9.27	5348	2722	79.62	9.52	32.91
2025-06-19 18:06:24.370431	495	9.23	5362	2350	79.07	9.72	33.02
2025-06-19 18:06:25.371000	568	10.59	5364	2309	78.55	11.31	34.81
2025-06-19 18:06:26.371558	544	10.18	5349	1968	78.86	10.89	34.51
2025-06-19 18:06:27.374766	418	7.78	5369	2132	83.01	8.06	31.04
2025-06-19 18:06:28.375360	539	10.01	5380	2250	79.38	10.33	33.88
2025-06-19 18:06:29.375914	615	11.42	5386	2186	80.66	11.99	35.89
2025-06-19 18:06:30.376436	474	8.84	5356	2333	81.63	8.61	31.59
2025-06-19 18:06:31.376981	546	10.19	5354	2499	78.16	11.27	34.77
2025-06-19 18:06:32.377472	596	11.14	5355	1924	79.03	11.61	35.23
2025-06-19 18:06:33.378045	477	8.87	5378	2531	80.92	9.10	32.18
2025-06-19 18:06:34.386567	570	10.61	5368	2034	79.67	11.00	34.57
2025-06-19 18:06:35.387180	587	10.93	5372	2669	78.09	10.96	34.57
2025-06-19 18:06:36.388083	561	10.42	5382	2431	79.05	10.73	34.15
2025-06-19 18:06:37.388845	448	8.30	5399	2412	81.72	8.36	31.10
2025-06-19 18:06:38.389384	419	7.78	5391	2229	82.23	7.81	30.69
2025-06-19 18:06:39.389944	494	9.20	5369	2322	80.62	9.65	32.72
2025-06-19 18:06:40.390421	511	9.53	5362	2146	81.09	10.51	34.22
2025-06-19 18:06:41.391028	447	8.37	5337	2278	79.93	9.59	32.78
2025-06-19 18:06:42.394565	574	10.73	5346	2112	77.82	11.99	35.73
2025-06-19 18:06:43.398519	380	7.13	5330	2050	82.05	7.92	30.69
2025-06-19 18:06:44.406336	359	6.75	5326	2407	82.12	6.99	29.77
2025-06-19 18:06:45.406922	511	9.49	5382	2534	79.15	10.00	33.12
2025-06-19 18:06:46.407460	539	10.04	5371	2075	80.79	10.60	33.95
2025-06-19 18:06:47.410321	401	7.48	5365	2446	83.41	7.00	29.79
2025-06-19 18:06:48.410833	568	10.58	5372	2704	77.98	11.35	35.11
2025-06-19 18:06:49.411636	412	7.67	5363	2492	81.82	7.78	30.58
2025-06-19 18:06:50.412173	455	8.45	5379	2305	82.17	8.96	32.14
2025-06-19 18:06:51.412750	437	8.10	5399	2361	81.34	8.72	31.80
2025-06-19 18:06:52.413265	321	5.97	5368	2039	83.75	6.66	29.21
2025-06-19 18:06:53.413844	555	10.29	5388	2207	79.34	10.79	33.97
2025-06-19 18:06:54.414443	461	8.58	5375	2633	82.39	8.63	31.58
2025-06-19 18:06:55.414970	422	7.85	5370	2377	82.79	7.90	30.80
2025-06-19 18:06:56.422344	443	8.23	5376	2397	81.88	8.11	31.08
2025-06-19 18:06:57.422912	433	8.00	5413	2553	83.53	8.22	30.95
2025-06-19 18:06:58.423460	543	10.09	5378	2529	79.49	9.78	33.12
2025-06-19 18:06:59.424064	447	8.32	5379	2672	83.08	7.78	30.56
2025-06-19 18:07:00.424544	479	8.95	5353	2453	79.31	8.82	32.15
2025-06-19 18:07:01.425138	392	7.34	5345	2426	81.83	8.38	31.43
2025-06-19 18:07:02.425662	471	8.75	5379	2080	82.43	8.39	31.47
2025-06-19 18:07:03.426275	428	7.98	5367	2450	83.23	7.77	30.59
2025-06-19 18:07:04.427146	621	11.55	5374	1991	77.18	12.44	35.98
2025-06-19 18:07:05.427723	477	8.92	5346	2258	79.93	9.89	33.06
2025-06-19 18:07:06.428744	596	11.06	5388	1655	79.14	11.06	34.54
2025-06-19 18:07:07.438337	675	12.58	5366	1954	79.50	12.55	36.44
2025-06-19 18:07:08.439001	674	12.43	5417	1657	81.12	12.69	36.47
2025-06-19 18:07:09.439697	495	9.17	5390	2106	80.08	9.24	32.28
2025-06-19 18:07:10.440227	579	10.80	5355	2382	78.17	11.14	34.76
2025-06-19 18:07:11.440832	517	9.58	5393	2437	80.54	9.84	32.95
2025-06-19 18:07:12.441792	480	8.91	5389	2573	81.28	8.60	31.51
2025-06-19 18:07:13.443056	405	7.50	5397	2429	82.47	8.09	30.92
2025-06-19 18:07:14.443588	412	7.68	5366	2441	83.08	7.71	30.43
2025-06-19 18:07:15.444237	534	9.96	5363	2576	78.27	10.37	33.59
2025-06-19 18:07:16.444763	471	8.78	5359	2314	80.80	9.28	32.40
2025-06-19 18:07:17.445329	393	7.37	5330	2500	82.42	8.00	30.95
2025-06-19 18:07:18.445859	506	9.44	5362	2495	78.24	9.98	33.27
2025-06-19 18:07:19.446680	362	6.75	5355	2520	82.09	7.22	29.93
2025-06-19 18:07:20.450576	488	9.08	5379	2117	80.79	9.35	32.50
2025-06-19 18:07:21.451130	410	7.67	5342	2318	80.77	8.63	31.67
2025-06-19 18:07:22.451723	495	9.26	5345	2428	80.68	9.69	32.90
2025-06-19 18:07:23.452255	426	7.91	5388	2362	81.37	8.01	30.89
2025-06-19 18:07:24.453334	424	7.90	5366	2162	81.54	8.56	31.54
2025-06-19 18:07:25.453929	467	8.68	5382	2418	81.48	8.92	32.01
2025-06-19 18:07:26.454461	449	8.39	5355	2279	80.47	9.04	31.93
2025-06-19 18:07:27.455034	418	7.82	5348	2238	81.41	8.45	31.51
2025-06-19 18:07:28.455534	398	7.41	5368	2297	81.69	7.97	30.78
2025-06-19 18:07:29.462532	533	9.93	5365	2113	80.81	10.77	34.19
2025-06-19 18:07:30.463052	496	9.26	5357	2669	79.04	9.74	33.14
2025-06-19 18:07:31.464751	455	8.45	5389	2264	82.78	7.78	30.77
2025-06-19 18:07:32.465609	470	8.75	5374	1963	81.18	9.17	32.30
2025-06-19 18:07:33.466144	370	6.89	5374	2245	85.20	6.72	29.46
2025-06-19 18:07:34.466674	445	8.27	5386	2455	82.01	8.25	31.14
2025-06-19 18:07:35.476088	483	9.01	5356	2509	80.97	8.83	31.91
2025-06-19 18:07:36.476599	407	7.59	5356	2373	81.74	8.52	31.31
2025-06-19 18:07:37.477380	604	11.27	5360	2723	78.78	11.16	34.62
2025-06-19 18:07:38.477903	482	9.04	5340	2324	80.21	9.68	32.93
2025-06-19 18:07:39.478472	424	7.95	5339	2424	79.57	9.06	32.19
2025-06-19 18:07:40.479046	521	9.73	5362	2508	79.11	9.98	33.33
2025-06-19 18:07:41.479576	400	7.46	5359	2283	82.65	7.86	30.77
2025-06-19 18:07:42.480052	557	10.39	5359	2369	77.96	11.06	34.69
2025-06-19 18:07:43.480640	453	8.45	5359	2382	82.01	8.66	31.85
2025-06-19 18:07:44.481228	419	7.78	5386	2177	81.99	8.30	31.11
2025-06-19 18:07:45.481807	550	10.20	5393	2552	81.90	9.86	33.14
2025-06-19 18:07:46.482361	479	8.92	5373	2377	80.37	9.56	32.77
2025-06-19 18:07:47.482932	480	8.90	5391	2246	81.76	8.89	31.97
2025-06-19 18:07:48.490344	516	9.59	5382	2516	80.03	9.92	33.14
2025-06-19 18:07:49.490901	390	7.21	5408	2477	83.44	7.90	30.39
2025-06-19 18:07:50.491436	354	6.63	5340	2384	82.24	7.42	30.19
2025-06-19 18:07:51.498510	437	8.19	5340	2656	81.20	8.56	31.69
2025-06-19 18:07:52.499074	503	9.39	5357	2411	79.27	10.28	33.58
2025-06-19 18:07:53.499571	392	7.30	5362	2447	83.07	7.78	30.52
2025-06-19 18:07:54.500077	463	8.60	5385	2397	82.03	9.07	32.20
2025-06-19 18:07:55.502062	454	8.43	5380	2609	82.36	8.18	31.07
2025-06-19 18:07:56.507774	385	7.19	5362	2617	81.65	7.85	30.56
2025-06-19 18:07:57.508339	472	8.75	5392	2862	80.57	9.51	32.55
2025-06-19 18:07:58.508851	457	8.53	5357	2410	79.91	9.18	32.23
2025-06-19 18:07:59.517072	430	8.05	5341	2742	82.19	8.28	31.41
2025-06-19 18:08:00.517693	456	8.49	5371	2293	81.54	8.99	31.86
2025-06-19 18:08:01.518309	332	6.21	5352	2391	84.66	6.23	28.78
2025-06-19 18:08:02.518817	456	8.47	5382	2347	81.82	8.52	31.48
2025-06-19 18:08:03.519342	527	9.80	5380	1913	80.90	10.21	33.42
2025-06-19 18:08:04.519798	428	7.99	5358	2291	80.66	8.08	30.92
2025-06-19 18:08:05.520329	546	10.13	5390	2433	78.26	11.15	34.67
2025-06-19 18:08:06.522685	600	11.12	5394	2297	79.39	11.79	35.24
2025-06-19 18:08:07.523274	397	7.36	5391	2316	83.14	7.46	30.01
2025-06-19 18:08:08.523759	440	8.21	5354	2471	80.37	8.58	31.62
2025-06-19 18:08:09.524330	437	8.16	5352	2410	79.46	8.55	31.52
2025-06-19 18:08:10.530352	471	8.82	5347	2370	79.31	9.37	32.43
2025-06-19 18:08:11.530890	386	7.22	5348	2397	81.47	7.90	30.72
2025-06-19 18:08:12.531402	368	6.89	5338	2489	82.25	7.71	30.55
2025-06-19 18:08:13.531915	553	10.30	5368	2617	78.37	10.41	33.70
2025-06-19 18:08:14.532410	395	7.34	5381	2431	83.09	7.75	30.52
2025-06-19 18:08:15.532926	505	9.39	5377	2559	81.61	9.78	33.05
2025-06-19 18:08:16.533511	466	8.68	5372	1915	83.47	9.05	32.30
2025-06-19 18:08:17.534068	485	9.02	5380	2289	81.86	8.66	31.75
2025-06-19 18:08:18.534534	470	8.74	5379	2121	82.18	8.66	31.79
2025-06-19 18:08:19.535203	348	6.52	5341	2350	84.01	6.69	29.25
2025-06-19 18:08:20.536032	451	8.39	5376	2324	81.57	8.32	31.39
2025-06-19 18:08:21.536575	429	7.95	5390	2416	80.96	8.65	31.54
2025-06-19 18:08:22.537119	551	10.23	5389	2478	80.14	10.46	33.63
2025-06-19 18:08:23.537684	444	8.27	5370	2374	80.67	9.17	32.06
2025-06-19 18:08:24.538170	575	10.68	5385	2314	79.54	10.63	33.90
2025-06-19 18:08:25.538722	481	8.92	5393	2895	82.07	9.13	32.22
2025-06-19 18:08:26.542724	448	8.33	5379	2622	81.75	8.76	31.91
2025-06-19 18:08:27.543264	406	7.57	5362	2473	81.48	8.35	31.30
2025-06-19 18:08:28.543756	425	7.94	5345	2458	81.95	8.08	30.98
2025-06-19 18:08:29.550314	457	8.57	5331	2492	79.60	9.60	32.87
2025-06-19 18:08:30.551989	467	8.65	5390	2403	82.72	8.11	30.92
2025-06-19 18:08:31.552524	425	7.85	5412	2358	81.88	8.25	30.90
2025-06-19 18:08:32.553330	538	9.97	5391	2233	79.56	10.13	33.39
2025-06-19 18:08:33.553885	499	9.30	5362	2543	80.55	9.74	32.94
2025-06-19 18:08:34.557034	442	8.23	5380	2620	80.82	8.64	31.66
2025-06-19 18:08:35.557619	568	10.51	5401	2399	79.40	10.66	34.04
2025-06-19 18:08:36.558213	437	8.10	5397	2293	81.58	8.87	31.71
2025-06-19 18:08:37.558730	543	10.04	5406	2733	78.72	10.42	33.96
2025-06-19 18:08:38.559481	414	7.69	5388	2503	82.55	7.88	30.71
2025-06-19 18:08:39.562929	506	9.41	5373	2439	81.35	9.07	32.20
2025-06-19 18:08:40.563411	477	8.86	5389	2378	80.42	9.72	32.76
2025-06-19 18:08:41.564069	474	8.82	5371	2202	80.55	9.62	32.82
2025-06-19 18:08:42.564566	423	7.85	5381	2542	81.45	8.59	31.51
2025-06-19 18:08:43.565129	546	10.12	5395	2538	80.12	10.59	33.85
2025-06-19 18:08:44.565625	511	9.52	5367	1902	81.66	10.61	34.08
2025-06-19 18:08:45.566285	476	8.85	5375	2501	80.80	9.23	32.19
2025-06-19 18:08:46.570341	411	7.61	5400	2365	82.45	7.68	30.54
2025-06-19 18:08:47.570933	468	8.68	5387	2308	81.37	9.44	32.43
2025-06-19 18:08:48.575546	425	7.92	5363	2711	81.32	7.68	30.47
2025-06-19 18:08:49.576196	423	7.83	5394	2533	81.85	8.49	31.27
2025-06-19 18:08:50.576776	421	7.86	5362	2445	80.51	8.95	31.93
2025-06-19 18:08:51.578589	420	7.83	5368	2572	81.68	8.53	31.54
2025-06-19 18:08:52.579072	392	7.29	5385	2539	83.29	7.11	29.76
2025-06-19 18:08:53.579942	609	11.31	5388	3064	78.70	10.97	34.45
2025-06-19 18:08:54.580428	422	7.84	5384	2576	83.00	8.32	31.13
2025-06-19 18:08:55.582381	546	10.14	5390	2406	80.25	10.35	33.56
2025-06-19 18:08:56.582895	443	8.27	5356	2564	81.20	9.04	32.11
2025-06-19 18:08:57.583449	479	8.95	5355	2519	80.69	9.11	32.26
2025-06-19 18:08:58.583982	522	9.69	5387	2264	81.31	10.61	34.15
2025-06-19 18:08:59.584540	449	8.34	5386	2261	81.58	8.67	31.73
2025-06-19 18:09:00.585110	394	7.33	5381	2464	82.73	8.02	30.90
2025-06-19 18:09:01.585680	454	8.49	5356	2647	80.69	9.28	32.53
2025-06-19 18:09:02.586198	456	8.46	5393	2372	81.06	9.47	32.60
2025-06-19 18:09:03.587013	462	8.59	5383	2460	81.03	9.26	32.35
2025-06-19 18:09:04.587530	447	8.28	5399	2161	82.56	8.28	31.51
2025-06-19 18:09:05.588113	515	9.57	5377	2500	81.12	9.68	32.93
2025-06-19 18:09:06.591972	452	8.41	5374	2429	81.64	8.70	31.81
2025-06-19 18:09:07.592615	455	8.41	5403	2336	82.59	8.44	31.14
2025-06-19 18:09:08.593137	537	9.96	5392	1947	80.34	9.88	33.34
2025-06-19 18:09:09.593722	560	10.41	5379	2604	78.76	10.44	33.75
2025-06-19 18:09:10.598481	477	8.87	5374	2508	80.01	9.53	32.54
2025-06-19 18:09:11.599060	468	8.70	5379	2473	80.51	8.94	32.08
2025-06-19 18:09:12.599559	613	11.40	5380	2505	77.55	12.23	35.90
2025-06-19 18:09:13.606570	465	8.60	5407	1568	85.23	9.92	34.14
2025-06-19 18:09:14.610330	473	8.70	5432	278	90.96	13.12	41.21
2025-06-19 18:09:15.610989	619	11.45	5404	1954	82.05	12.05	35.76
2025-06-19 18:09:16.611484	397	7.43	5351	2594	82.59	7.81	30.67
2025-06-19 18:09:17.619104	440	8.19	5374	2445	82.17	8.22	31.20
2025-06-19 18:09:18.621564	500	9.30	5374	2543	79.58	10.45	33.74
2025-06-19 18:09:19.622126	487	9.04	5391	2587	81.57	8.95	31.95
2025-06-19 18:09:20.622688	460	8.56	5372	2242	80.57	9.42	32.37
2025-06-19 18:09:21.630338	410	7.68	5338	2359	81.39	8.13	30.97
2025-06-19 18:09:22.630837	471	8.73	5398	2325	80.47	9.29	32.22
2025-06-19 18:09:23.631985	480	8.91	5387	2378	81.99	9.18	32.12
2025-06-19 18:09:24.632498	522	9.69	5383	1732	80.87	10.54	34.12
2025-06-19 18:09:25.639284	500	9.33	5362	2243	79.34	10.29	33.64
2025-06-19 18:09:26.639775	492	9.14	5383	2476	80.12	9.48	32.44
2025-06-19 18:09:27.640293	532	9.93	5361	2114	79.38	10.37	33.59
2025-06-19 18:09:28.640805	587	10.92	5379	1854	77.88	11.95	35.39
2025-06-19 18:09:29.641385	434	8.10	5354	2116	81.08	8.25	31.42
2025-06-19 18:09:30.641897	411	7.64	5378	1685	83.46	7.98	30.82
2025-06-19 18:09:31.642494	614	11.45	5365	2002	75.92	12.89	36.72
2025-06-19 18:09:32.643056	495	9.23	5363	1892	79.20	10.44	33.84
2025-06-19 18:09:33.643647	570	10.60	5376	2351	78.48	11.19	34.66
2025-06-19 18:09:34.648379	461	8.61	5355	2079	81.83	9.98	33.86
2025-06-19 18:09:35.648922	486	8.99	5404	2453	80.88	9.35	32.32
2025-06-19 18:09:36.654558	582	10.72	5426	935	86.58	11.89	36.94
2025-06-19 18:09:37.655238	623	11.54	5399	2021	79.73	13.02	37.86
2025-06-19 18:09:38.658698	499	9.30	5368	2055	78.39	10.35	33.45
2025-06-19 18:09:39.662340	548	10.23	5359	1842	79.33	11.29	34.74
2025-06-19 18:09:40.667115	576	10.71	5382	2156	80.36	11.09	34.49
2025-06-19 18:09:41.667747	513	9.53	5385	1900	81.26	9.77	33.21
2025-06-19 18:09:42.668232	596	11.08	5384	2227	77.62	11.56	35.10
2025-06-19 18:09:43.670120	509	9.41	5408	1910	81.74	9.64	32.81
2025-06-19 18:09:44.670616	577	10.67	5405	2250	78.83	11.19	34.79
2025-06-19 18:09:45.671216	601	11.16	5387	2241	77.13	12.17	35.91
2025-06-19 18:09:46.671733	513	9.57	5358	2223	78.70	10.35	33.60
2025-06-19 18:09:47.672400	578	10.78	5360	2330	77.73	11.96	35.41
2025-06-19 18:09:48.672919	470	8.77	5361	1908	78.09	9.78	33.07
2025-06-19 18:09:49.674412	619	11.53	5366	2333	76.35	12.83	36.62
2025-06-19 18:09:50.674917	624	11.61	5373	2405	77.94	12.66	36.45
2025-06-19 18:09:51.678525	612	11.38	5380	2045	78.69	13.08	37.19
2025-06-19 18:09:52.679144	580	10.81	5364	2159	76.77	11.91	35.69
2025-06-19 18:09:53.679683	537	10.00	5372	2169	78.02	10.86	34.40
2025-06-19 18:09:54.680477	542	10.08	5378	2409	80.69	10.55	34.02
